L,o,c,a,l,M,i,n,i,m,a,D,i,f,f,e,r,e,n,c,e,s
0.0001605210084033629,5.047899159663712e-05,9.521008403362877e-06,8.852100840336286e-05,1.652100840336286e-05,8.852100840336287e-05,5.547899159663713e-05,2.252100840336287e-05,8.852100840336287e-05,6.852100840336288e-05,2.852100840336285e-05,7.547899159663713e-05,0.0001285210084033629,4.347899159663714e-05,0.0001024789915966371,0.0001214789915966371,0.0001214789915966371,1.047899159663712e-05,0.0001544789915966371,8.247899159663711e-05
7.589999999999999e-05
4.643152901336864e-05
L,o,c,a,l,M,a,x,i,m,a,D,i,f,f,e,r,e,n,c,e,s
0.0001674789915966371,0.0001084789915966371,0.0001284789915966371,0.0001605210084033628,0.000114521008403363,9.552100840336296e-05,1.552100840336275e-05,4.94789915966372e-05,0.0001084789915966371,2.352100840336295e-05,8.847899159663707e-05,0.0003184789915966372,0.0002004789915966372,0.0002404789915966371,0.0001614789915966372,0.0002604789915966371,0.0002794789915966372,0.000135478991596637,1.652100840336288e-05,1.652100840336299e-05
0.0001344936974789911
9.054864213562743e-05
